district_ks,year,month,day,desc_party,count
KS0017,2017,6,23,Democratic,9647
KS0017,2017,6,23,Libertarian,343
KS0017,2017,6,23,Republican,15789
KS0017,2017,6,23,Unaffiliated,13050
KS0018,2017,6,23,Democratic,11774
KS0018,2017,6,23,Libertarian,346
KS0018,2017,6,23,Republican,17028
KS0018,2017,6,23,Unaffiliated,11810
KS0019,2017,6,23,Democratic,13393
KS0019,2017,6,23,Libertarian,356
KS0019,2017,6,23,Republican,15372
KS0019,2017,6,23,Unaffiliated,12670
KS0020,2017,6,23,Democratic,12608
KS0020,2017,6,23,Libertarian,400
KS0020,2017,6,23,Republican,20842
KS0020,2017,6,23,Unaffiliated,12434
KS0021,2017,6,23,Democratic,13546
KS0021,2017,6,23,Libertarian,600
KS0021,2017,6,23,Republican,21177
KS0021,2017,6,23,Unaffiliated,14967
KS0022,2017,6,23,Democratic,8913
KS0022,2017,6,23,Libertarian,467
KS0022,2017,6,23,Republican,18882
KS0022,2017,6,23,Unaffiliated,12393
KS0023,2017,6,23,Democratic,10441
KS0023,2017,6,23,Libertarian,553
KS0023,2017,6,23,Republican,20215
KS0023,2017,6,23,Unaffiliated,13930
KS0024,2017,6,23,Democratic,8068
KS0024,2017,6,23,Libertarian,457
KS0024,2017,6,23,Republican,21757
KS0024,2017,6,23,Unaffiliated,14508
KS0025,2017,6,23,Democratic,10376
KS0025,2017,6,23,Libertarian,395
KS0025,2017,6,23,Republican,10685
KS0025,2017,6,23,Unaffiliated,14676
KS0026,2017,6,23,Democratic,7833
KS0026,2017,6,23,Libertarian,374
KS0026,2017,6,23,Republican,20004
KS0026,2017,6,23,Unaffiliated,16376
KS0027,2017,6,23,Democratic,8695
KS0027,2017,6,23,Libertarian,367
KS0027,2017,6,23,Republican,24441
KS0027,2017,6,23,Unaffiliated,15597
KS0028,2017,6,23,Democratic,8950
KS0028,2017,6,23,Libertarian,335
KS0028,2017,6,23,Republican,10680
KS0028,2017,6,23,Unaffiliated,14869
KS0029,2017,6,23,Democratic,14773
KS0029,2017,6,23,Libertarian,290
KS0029,2017,6,23,Republican,6938
KS0029,2017,6,23,Unaffiliated,12813
KS0030,2017,6,23,Democratic,11238
KS0030,2017,6,23,Libertarian,396
KS0030,2017,6,23,Republican,18775
KS0030,2017,6,23,Unaffiliated,15214
KS0031,2017,6,23,Democratic,8801
KS0031,2017,6,23,Libertarian,386
KS0031,2017,6,23,Republican,22616
KS0031,2017,6,23,Unaffiliated,14276
KS0032,2017,6,23,Democratic,8888
KS0032,2017,6,23,Libertarian,328
KS0032,2017,6,23,Republican,21553
KS0032,2017,6,23,Unaffiliated,11395
KS0033,2017,6,23,Democratic,6660
KS0033,2017,6,23,Libertarian,260
KS0033,2017,6,23,Republican,26971
KS0033,2017,6,23,Unaffiliated,9281
KS0034,2017,6,23,Democratic,9666
KS0034,2017,6,23,Libertarian,381
KS0034,2017,6,23,Republican,21757
KS0034,2017,6,23,Unaffiliated,12747
KS0035,2017,6,23,Democratic,6922
KS0035,2017,6,23,Libertarian,314
KS0035,2017,6,23,Republican,25243
KS0035,2017,6,23,Unaffiliated,10211
KS0036,2017,6,23,Democratic,6356
KS0036,2017,6,23,Libertarian,245
KS0036,2017,6,23,Republican,29899
KS0036,2017,6,23,Unaffiliated,8999
KS0037,2017,6,23,Democratic,9574
KS0037,2017,6,23,Libertarian,506
KS0037,2017,6,23,Republican,26459
KS0037,2017,6,23,Unaffiliated,15815
KS0038,2017,6,23,Democratic,6507
KS0038,2017,6,23,Libertarian,307
KS0038,2017,6,23,Republican,16044
KS0038,2017,6,23,Unaffiliated,9791
KS0039,2017,6,23,Democratic,6252
KS0039,2017,6,23,Libertarian,267
KS0039,2017,6,23,Republican,20376
KS0039,2017,6,23,Unaffiliated,10338
KS0040,2017,6,23,Democratic,7622
KS0040,2017,6,23,Libertarian,302
KS0040,2017,6,23,Republican,28392
KS0040,2017,6,23,Unaffiliated,9865
district_ks,2017,6,23,desc_party,105
,2017,8,2,Democratic,51
,2017,8,2,Libertarian,7
,2017,8,2,Republican,237
,2017,8,2,Unaffiliated,95
KS0001,2017,8,2,Democratic,9791
KS0001,2017,8,2,Libertarian,271
KS0001,2017,8,2,Republican,23626
KS0001,2017,8,2,Unaffiliated,13100
KS0002,2017,8,2,Democratic,19894
KS0002,2017,8,2,Libertarian,581
KS0002,2017,8,2,Republican,16065
KS0002,2017,8,2,Unaffiliated,18355
KS0003,2017,8,2,Democratic,14109
KS0003,2017,8,2,Libertarian,496
KS0003,2017,8,2,Republican,17255
KS0003,2017,8,2,Unaffiliated,16539
KS0004,2017,8,2,Democratic,20321
KS0004,2017,8,2,Libertarian,205
KS0004,2017,8,2,Republican,3667
KS0004,2017,8,2,Unaffiliated,9867
KS0005,2017,8,2,Democratic,12250
KS0005,2017,8,2,Libertarian,340
KS0005,2017,8,2,Republican,13052
KS0005,2017,8,2,Unaffiliated,13212
KS0006,2017,8,2,Democratic,13944
KS0006,2017,8,2,Libertarian,314
KS0006,2017,8,2,Republican,6425
KS0006,2017,8,2,Unaffiliated,10924
KS0007,2017,8,2,Democratic,16196
KS0007,2017,8,2,Libertarian,522
KS0007,2017,8,2,Republican,22705
KS0007,2017,8,2,Unaffiliated,15805
KS0008,2017,8,2,Democratic,12910
KS0008,2017,8,2,Libertarian,556
KS0008,2017,8,2,Republican,23241
KS0008,2017,8,2,Unaffiliated,15436
KS0009,2017,8,2,Democratic,10846
KS0009,2017,8,2,Libertarian,555
KS0009,2017,8,2,Republican,21858
KS0009,2017,8,2,Unaffiliated,14246
KS0010,2017,8,2,Democratic,13066
KS0010,2017,8,2,Libertarian,466
KS0010,2017,8,2,Republican,21029
KS0010,2017,8,2,Unaffiliated,15236
KS0011,2017,8,2,Democratic,11215
KS0011,2017,8,2,Libertarian,439
KS0011,2017,8,2,Republican,28893
KS0011,2017,8,2,Unaffiliated,14175
KS0012,2017,8,2,Democratic,9576
KS0012,2017,8,2,Libertarian,432
KS0012,2017,8,2,Republican,22925
KS0012,2017,8,2,Unaffiliated,14333
KS0013,2017,8,2,Democratic,14524
KS0013,2017,8,2,Libertarian,405
KS0013,2017,8,2,Republican,17700
KS0013,2017,8,2,Unaffiliated,17272
KS0014,2017,8,2,Democratic,7260
KS0014,2017,8,2,Libertarian,322
KS0014,2017,8,2,Republican,24769
KS0014,2017,8,2,Unaffiliated,11162
KS0015,2017,8,2,Democratic,9325
KS0015,2017,8,2,Libertarian,359
KS0015,2017,8,2,Republican,19992
KS0015,2017,8,2,Unaffiliated,12972
KS0016,2017,8,2,Democratic,8278
KS0016,2017,8,2,Libertarian,403
KS0016,2017,8,2,Republican,24444
KS0016,2017,8,2,Unaffiliated,15996
KS0017,2017,8,2,Democratic,9648
KS0017,2017,8,2,Libertarian,339
KS0017,2017,8,2,Republican,15793
KS0017,2017,8,2,Unaffiliated,13110
KS0018,2017,8,2,Democratic,11769
KS0018,2017,8,2,Libertarian,344
KS0018,2017,8,2,Republican,16983
KS0018,2017,8,2,Unaffiliated,11836
KS0019,2017,8,2,Democratic,13369
KS0019,2017,8,2,Libertarian,355
KS0019,2017,8,2,Republican,15326
KS0019,2017,8,2,Unaffiliated,12675
KS0020,2017,8,2,Democratic,12554
KS0020,2017,8,2,Libertarian,397
KS0020,2017,8,2,Republican,20775
KS0020,2017,8,2,Unaffiliated,12445
KS0021,2017,8,2,Democratic,13487
KS0021,2017,8,2,Libertarian,600
KS0021,2017,8,2,Republican,21141
KS0021,2017,8,2,Unaffiliated,14994
KS0022,2017,8,2,Democratic,8895
KS0022,2017,8,2,Libertarian,470
KS0022,2017,8,2,Republican,18837
KS0022,2017,8,2,Unaffiliated,12424
KS0023,2017,8,2,Democratic,10420
KS0023,2017,8,2,Libertarian,544
KS0023,2017,8,2,Republican,20134
KS0023,2017,8,2,Unaffiliated,13919
KS0024,2017,8,2,Democratic,8036
KS0024,2017,8,2,Libertarian,465
KS0024,2017,8,2,Republican,21786
KS0024,2017,8,2,Unaffiliated,14539
KS0025,2017,8,2,Democratic,10332
KS0025,2017,8,2,Libertarian,390
KS0025,2017,8,2,Republican,10637
KS0025,2017,8,2,Unaffiliated,14671
KS0026,2017,8,2,Democratic,7824
KS0026,2017,8,2,Libertarian,376
KS0026,2017,8,2,Republican,19988
KS0026,2017,8,2,Unaffiliated,16468
KS0027,2017,8,2,Democratic,8705
KS0027,2017,8,2,Libertarian,367
KS0027,2017,8,2,Republican,24411
KS0027,2017,8,2,Unaffiliated,15662
KS0028,2017,8,2,Democratic,8926
KS0028,2017,8,2,Libertarian,332
KS0028,2017,8,2,Republican,10638
KS0028,2017,8,2,Unaffiliated,14934
KS0029,2017,8,2,Democratic,14706
KS0029,2017,8,2,Libertarian,290
KS0029,2017,8,2,Republican,6905
KS0029,2017,8,2,Unaffiliated,12825
KS0030,2017,8,2,Democratic,11235
KS0030,2017,8,2,Libertarian,401
KS0030,2017,8,2,Republican,18768
KS0030,2017,8,2,Unaffiliated,15272
KS0031,2017,8,2,Democratic,8808
KS0031,2017,8,2,Libertarian,388
KS0031,2017,8,2,Republican,22608
KS0031,2017,8,2,Unaffiliated,14338
KS0032,2017,8,2,Democratic,8849
KS0032,2017,8,2,Libertarian,328
KS0032,2017,8,2,Republican,21533
KS0032,2017,8,2,Unaffiliated,11410
KS0033,2017,8,2,Democratic,6614
KS0033,2017,8,2,Libertarian,260
KS0033,2017,8,2,Republican,26878
KS0033,2017,8,2,Unaffiliated,9277
KS0034,2017,8,2,Democratic,9591
KS0034,2017,8,2,Libertarian,378
KS0034,2017,8,2,Republican,21474
KS0034,2017,8,2,Unaffiliated,12671
KS0035,2017,8,2,Democratic,6892
KS0035,2017,8,2,Libertarian,307
KS0035,2017,8,2,Republican,25166
KS0035,2017,8,2,Unaffiliated,10215
KS0036,2017,8,2,Democratic,6331
KS0036,2017,8,2,Libertarian,245
KS0036,2017,8,2,Republican,29820
KS0036,2017,8,2,Unaffiliated,9009
KS0037,2017,8,2,Democratic,9646
KS0037,2017,8,2,Libertarian,510
KS0037,2017,8,2,Republican,26606
KS0037,2017,8,2,Unaffiliated,15947
KS0038,2017,8,2,Democratic,6503
KS0038,2017,8,2,Libertarian,309
KS0038,2017,8,2,Republican,16029
KS0038,2017,8,2,Unaffiliated,9799
KS0039,2017,8,2,Democratic,6258
KS0039,2017,8,2,Libertarian,271
KS0039,2017,8,2,Republican,20358
KS0039,2017,8,2,Unaffiliated,10398
KS0040,2017,8,2,Democratic,7609
KS0040,2017,8,2,Libertarian,301
KS0040,2017,8,2,Republican,28378
KS0040,2017,8,2,Unaffiliated,9887
district_ks,2017,8,2,desc_party,105
,2017,9,1,Democratic,50
,2017,9,1,Libertarian,6
,2017,9,1,Republican,236
,2017,9,1,Unaffiliated,90
KS0001,2017,9,1,Democratic,9772
KS0001,2017,9,1,Libertarian,271
KS0001,2017,9,1,Republican,23604
KS0001,2017,9,1,Unaffiliated,13137
KS0002,2017,9,1,Democratic,19908
KS0002,2017,9,1,Libertarian,583
KS0002,2017,9,1,Republican,16062
KS0002,2017,9,1,Unaffiliated,18476
KS0003,2017,9,1,Democratic,14070
KS0003,2017,9,1,Libertarian,490
KS0003,2017,9,1,Republican,17207
KS0003,2017,9,1,Unaffiliated,16538
KS0004,2017,9,1,Democratic,20349
KS0004,2017,9,1,Libertarian,207
KS0004,2017,9,1,Republican,3683
KS0004,2017,9,1,Unaffiliated,9980
KS0005,2017,9,1,Democratic,12186
KS0005,2017,9,1,Libertarian,345
KS0005,2017,9,1,Republican,13050
KS0005,2017,9,1,Unaffiliated,13275
KS0006,2017,9,1,Democratic,13994
KS0006,2017,9,1,Libertarian,312
KS0006,2017,9,1,Republican,6432
KS0006,2017,9,1,Unaffiliated,11023
KS0007,2017,9,1,Democratic,16264
KS0007,2017,9,1,Libertarian,534
KS0007,2017,9,1,Republican,22687
KS0007,2017,9,1,Unaffiliated,15922
KS0008,2017,9,1,Democratic,12987
KS0008,2017,9,1,Libertarian,563
KS0008,2017,9,1,Republican,23295
KS0008,2017,9,1,Unaffiliated,15588
KS0009,2017,9,1,Democratic,10925
KS0009,2017,9,1,Libertarian,564
KS0009,2017,9,1,Republican,21949
KS0009,2017,9,1,Unaffiliated,14388
KS0010,2017,9,1,Democratic,13104
KS0010,2017,9,1,Libertarian,467
KS0010,2017,9,1,Republican,21062
KS0010,2017,9,1,Unaffiliated,15353
KS0011,2017,9,1,Democratic,11281
KS0011,2017,9,1,Libertarian,446
KS0011,2017,9,1,Republican,28919
KS0011,2017,9,1,Unaffiliated,14325
KS0012,2017,9,1,Democratic,9538
KS0012,2017,9,1,Libertarian,434
KS0012,2017,9,1,Republican,22898
KS0012,2017,9,1,Unaffiliated,14357
KS0013,2017,9,1,Democratic,14509
KS0013,2017,9,1,Libertarian,402
KS0013,2017,9,1,Republican,17706
KS0013,2017,9,1,Unaffiliated,17361
KS0014,2017,9,1,Democratic,7251
KS0014,2017,9,1,Libertarian,326
KS0014,2017,9,1,Republican,24764
KS0014,2017,9,1,Unaffiliated,11198
KS0015,2017,9,1,Democratic,9301
KS0015,2017,9,1,Libertarian,365
KS0015,2017,9,1,Republican,19972
KS0015,2017,9,1,Unaffiliated,12998
KS0016,2017,9,1,Democratic,8158
KS0016,2017,9,1,Libertarian,399
KS0016,2017,9,1,Republican,24156
KS0016,2017,9,1,Unaffiliated,15774
KS0017,2017,9,1,Democratic,9654
KS0017,2017,9,1,Libertarian,343
KS0017,2017,9,1,Republican,15799
KS0017,2017,9,1,Unaffiliated,13178
KS0018,2017,9,1,Democratic,11762
KS0018,2017,9,1,Libertarian,346
KS0018,2017,9,1,Republican,16993
KS0018,2017,9,1,Unaffiliated,11958
KS0019,2017,9,1,Democratic,13357
KS0019,2017,9,1,Libertarian,360
KS0019,2017,9,1,Republican,15320
KS0019,2017,9,1,Unaffiliated,12775
KS0020,2017,9,1,Democratic,12567
KS0020,2017,9,1,Libertarian,404
KS0020,2017,9,1,Republican,20766
KS0020,2017,9,1,Unaffiliated,12607
KS0021,2017,9,1,Democratic,13574
KS0021,2017,9,1,Libertarian,607
KS0021,2017,9,1,Republican,21181
KS0021,2017,9,1,Unaffiliated,15146
KS0022,2017,9,1,Democratic,8875
KS0022,2017,9,1,Libertarian,468
KS0022,2017,9,1,Republican,18811
KS0022,2017,9,1,Unaffiliated,12462
KS0023,2017,9,1,Democratic,10436
KS0023,2017,9,1,Libertarian,558
KS0023,2017,9,1,Republican,20153
KS0023,2017,9,1,Unaffiliated,14016
KS0024,2017,9,1,Democratic,8043
KS0024,2017,9,1,Libertarian,462
KS0024,2017,9,1,Republican,21794
KS0024,2017,9,1,Unaffiliated,14549
KS0025,2017,9,1,Democratic,10085
KS0025,2017,9,1,Libertarian,369
KS0025,2017,9,1,Republican,10426
KS0025,2017,9,1,Unaffiliated,14221
KS0026,2017,9,1,Democratic,7682
KS0026,2017,9,1,Libertarian,360
KS0026,2017,9,1,Republican,19683
KS0026,2017,9,1,Unaffiliated,16099
KS0027,2017,9,1,Democratic,8543
KS0027,2017,9,1,Libertarian,359
KS0027,2017,9,1,Republican,24035
KS0027,2017,9,1,Unaffiliated,15278
KS0028,2017,9,1,Democratic,8663
KS0028,2017,9,1,Libertarian,325
KS0028,2017,9,1,Republican,10392
KS0028,2017,9,1,Unaffiliated,14414
KS0029,2017,9,1,Democratic,14335
KS0029,2017,9,1,Libertarian,276
KS0029,2017,9,1,Republican,6726
KS0029,2017,9,1,Unaffiliated,12358
KS0030,2017,9,1,Democratic,10878
KS0030,2017,9,1,Libertarian,390
KS0030,2017,9,1,Republican,18319
KS0030,2017,9,1,Unaffiliated,14659
KS0031,2017,9,1,Democratic,8720
KS0031,2017,9,1,Libertarian,386
KS0031,2017,9,1,Republican,22399
KS0031,2017,9,1,Unaffiliated,14207
KS0032,2017,9,1,Democratic,8844
KS0032,2017,9,1,Libertarian,327
KS0032,2017,9,1,Republican,21539
KS0032,2017,9,1,Unaffiliated,11467
KS0033,2017,9,1,Democratic,6591
KS0033,2017,9,1,Libertarian,259
KS0033,2017,9,1,Republican,26862
KS0033,2017,9,1,Unaffiliated,9237
KS0034,2017,9,1,Democratic,9559
KS0034,2017,9,1,Libertarian,375
KS0034,2017,9,1,Republican,21394
KS0034,2017,9,1,Unaffiliated,12658
KS0035,2017,9,1,Democratic,6836
KS0035,2017,9,1,Libertarian,307
KS0035,2017,9,1,Republican,25055
KS0035,2017,9,1,Unaffiliated,10114
KS0036,2017,9,1,Democratic,6332
KS0036,2017,9,1,Libertarian,244
KS0036,2017,9,1,Republican,29779
KS0036,2017,9,1,Unaffiliated,9031
KS0037,2017,9,1,Democratic,9673
KS0037,2017,9,1,Libertarian,516
KS0037,2017,9,1,Republican,26716
KS0037,2017,9,1,Unaffiliated,16074
KS0038,2017,9,1,Democratic,6490
KS0038,2017,9,1,Libertarian,310
KS0038,2017,9,1,Republican,16031
KS0038,2017,9,1,Unaffiliated,9835
KS0039,2017,9,1,Democratic,6236
KS0039,2017,9,1,Libertarian,273
KS0039,2017,9,1,Republican,20328
KS0039,2017,9,1,Unaffiliated,10426
KS0040,2017,9,1,Democratic,7609
KS0040,2017,9,1,Libertarian,300
KS0040,2017,9,1,Republican,28393
KS0040,2017,9,1,Unaffiliated,9942
district_ks,2017,9,1,desc_party,105
,2017,10,5,Democratic,54
,2017,10,5,Libertarian,7
,2017,10,5,Republican,241
,2017,10,5,Unaffiliated,91
KS0001,2017,10,5,Democratic,9755
KS0001,2017,10,5,Libertarian,269
KS0001,2017,10,5,Republican,23588
KS0001,2017,10,5,Unaffiliated,13193
KS0002,2017,10,5,Democratic,19906
KS0002,2017,10,5,Libertarian,591
KS0002,2017,10,5,Republican,16076
KS0002,2017,10,5,Unaffiliated,18569
KS0003,2017,10,5,Democratic,14030
KS0003,2017,10,5,Libertarian,491
KS0003,2017,10,5,Republican,17040
KS0003,2017,10,5,Unaffiliated,16544
KS0004,2017,10,5,Democratic,20348
KS0004,2017,10,5,Libertarian,207
KS0004,2017,10,5,Republican,3697
KS0004,2017,10,5,Unaffiliated,10077
KS0005,2017,10,5,Democratic,12189
KS0005,2017,10,5,Libertarian,348
KS0005,2017,10,5,Republican,13084
KS0005,2017,10,5,Unaffiliated,13373
KS0006,2017,10,5,Democratic,13970
KS0006,2017,10,5,Libertarian,311
KS0006,2017,10,5,Republican,6439
KS0006,2017,10,5,Unaffiliated,11106
KS0007,2017,10,5,Democratic,16278
KS0007,2017,10,5,Libertarian,536
KS0007,2017,10,5,Republican,22619
KS0007,2017,10,5,Unaffiliated,15992
KS0008,2017,10,5,Democratic,13017
KS0008,2017,10,5,Libertarian,566
KS0008,2017,10,5,Republican,23260
KS0008,2017,10,5,Unaffiliated,15635
KS0009,2017,10,5,Democratic,10922
KS0009,2017,10,5,Libertarian,570
KS0009,2017,10,5,Republican,21946
KS0009,2017,10,5,Unaffiliated,14450
KS0010,2017,10,5,Democratic,13086
KS0010,2017,10,5,Libertarian,471
KS0010,2017,10,5,Republican,21038
KS0010,2017,10,5,Unaffiliated,15417
KS0011,2017,10,5,Democratic,11317
KS0011,2017,10,5,Libertarian,447
KS0011,2017,10,5,Republican,28900
KS0011,2017,10,5,Unaffiliated,14411
KS0012,2017,10,5,Democratic,9525
KS0012,2017,10,5,Libertarian,439
KS0012,2017,10,5,Republican,22894
KS0012,2017,10,5,Unaffiliated,14384
KS0013,2017,10,5,Democratic,14451
KS0013,2017,10,5,Libertarian,400
KS0013,2017,10,5,Republican,17732
KS0013,2017,10,5,Unaffiliated,17451
KS0014,2017,10,5,Democratic,7226
KS0014,2017,10,5,Libertarian,324
KS0014,2017,10,5,Republican,24749
KS0014,2017,10,5,Unaffiliated,11254
KS0015,2017,10,5,Democratic,9287
KS0015,2017,10,5,Libertarian,363
KS0015,2017,10,5,Republican,19978
KS0015,2017,10,5,Unaffiliated,13034
KS0016,2017,10,5,Democratic,8166
KS0016,2017,10,5,Libertarian,399
KS0016,2017,10,5,Republican,24169
KS0016,2017,10,5,Unaffiliated,15870
KS0017,2017,10,5,Democratic,9672
KS0017,2017,10,5,Libertarian,350
KS0017,2017,10,5,Republican,15828
KS0017,2017,10,5,Unaffiliated,13254
KS0018,2017,10,5,Democratic,11753
KS0018,2017,10,5,Libertarian,351
KS0018,2017,10,5,Republican,16989
KS0018,2017,10,5,Unaffiliated,12068
KS0019,2017,10,5,Democratic,13339
KS0019,2017,10,5,Libertarian,362
KS0019,2017,10,5,Republican,15330
KS0019,2017,10,5,Unaffiliated,12844
KS0020,2017,10,5,Democratic,12564
KS0020,2017,10,5,Libertarian,410
KS0020,2017,10,5,Republican,20772
KS0020,2017,10,5,Unaffiliated,12695
KS0021,2017,10,5,Democratic,13621
KS0021,2017,10,5,Libertarian,608
KS0021,2017,10,5,Republican,21135
KS0021,2017,10,5,Unaffiliated,15213
KS0022,2017,10,5,Democratic,8881
KS0022,2017,10,5,Libertarian,472
KS0022,2017,10,5,Republican,18885
KS0022,2017,10,5,Unaffiliated,12529
KS0023,2017,10,5,Democratic,10446
KS0023,2017,10,5,Libertarian,561
KS0023,2017,10,5,Republican,20137
KS0023,2017,10,5,Unaffiliated,14094
KS0024,2017,10,5,Democratic,8027
KS0024,2017,10,5,Libertarian,457
KS0024,2017,10,5,Republican,21775
KS0024,2017,10,5,Unaffiliated,14605
KS0025,2017,10,5,Democratic,10042
KS0025,2017,10,5,Libertarian,371
KS0025,2017,10,5,Republican,10400
KS0025,2017,10,5,Unaffiliated,14241
KS0026,2017,10,5,Democratic,7699
KS0026,2017,10,5,Libertarian,364
KS0026,2017,10,5,Republican,19713
KS0026,2017,10,5,Unaffiliated,16186
KS0027,2017,10,5,Democratic,8575
KS0027,2017,10,5,Libertarian,359
KS0027,2017,10,5,Republican,24033
KS0027,2017,10,5,Unaffiliated,15383
KS0028,2017,10,5,Democratic,8679
KS0028,2017,10,5,Libertarian,326
KS0028,2017,10,5,Republican,10416
KS0028,2017,10,5,Unaffiliated,14501
KS0029,2017,10,5,Democratic,14307
KS0029,2017,10,5,Libertarian,270
KS0029,2017,10,5,Republican,6726
KS0029,2017,10,5,Unaffiliated,12391
KS0030,2017,10,5,Democratic,10883
KS0030,2017,10,5,Libertarian,396
KS0030,2017,10,5,Republican,18301
KS0030,2017,10,5,Unaffiliated,14721
KS0031,2017,10,5,Democratic,8712
KS0031,2017,10,5,Libertarian,389
KS0031,2017,10,5,Republican,22399
KS0031,2017,10,5,Unaffiliated,14295
KS0032,2017,10,5,Democratic,8823
KS0032,2017,10,5,Libertarian,325
KS0032,2017,10,5,Republican,21542
KS0032,2017,10,5,Unaffiliated,11494
KS0033,2017,10,5,Democratic,6575
KS0033,2017,10,5,Libertarian,258
KS0033,2017,10,5,Republican,26807
KS0033,2017,10,5,Unaffiliated,9240
KS0034,2017,10,5,Democratic,9545
KS0034,2017,10,5,Libertarian,375
KS0034,2017,10,5,Republican,21350
KS0034,2017,10,5,Unaffiliated,12702
KS0035,2017,10,5,Democratic,6785
KS0035,2017,10,5,Libertarian,302
KS0035,2017,10,5,Republican,25005
KS0035,2017,10,5,Unaffiliated,10099
KS0036,2017,10,5,Democratic,6317
KS0036,2017,10,5,Libertarian,245
KS0036,2017,10,5,Republican,29767
KS0036,2017,10,5,Unaffiliated,9045
KS0037,2017,10,5,Democratic,9660
KS0037,2017,10,5,Libertarian,517
KS0037,2017,10,5,Republican,26754
KS0037,2017,10,5,Unaffiliated,16115
KS0038,2017,10,5,Democratic,6478
KS0038,2017,10,5,Libertarian,308
KS0038,2017,10,5,Republican,16017
KS0038,2017,10,5,Unaffiliated,9840
KS0039,2017,10,5,Democratic,6257
KS0039,2017,10,5,Libertarian,278
KS0039,2017,10,5,Republican,20321
KS0039,2017,10,5,Unaffiliated,10450
KS0040,2017,10,5,Democratic,7596
KS0040,2017,10,5,Libertarian,301
KS0040,2017,10,5,Republican,28413
KS0040,2017,10,5,Unaffiliated,10002
district_ks,2017,10,5,desc_party,105
,2017,11,2,Democratic,52
,2017,11,2,Libertarian,6
,2017,11,2,Republican,239
,2017,11,2,Unaffiliated,91
KS0001,2017,11,2,Democratic,9743
KS0001,2017,11,2,Libertarian,269
KS0001,2017,11,2,Republican,23568
KS0001,2017,11,2,Unaffiliated,13211
KS0002,2017,11,2,Democratic,19967
KS0002,2017,11,2,Libertarian,596
KS0002,2017,11,2,Republican,16083
KS0002,2017,11,2,Unaffiliated,18645
KS0003,2017,11,2,Democratic,14034
KS0003,2017,11,2,Libertarian,490
KS0003,2017,11,2,Republican,17056
KS0003,2017,11,2,Unaffiliated,16648
KS0004,2017,11,2,Democratic,20321
KS0004,2017,11,2,Libertarian,208
KS0004,2017,11,2,Republican,3691
KS0004,2017,11,2,Unaffiliated,10121
KS0005,2017,11,2,Democratic,12178
KS0005,2017,11,2,Libertarian,347
KS0005,2017,11,2,Republican,13096
KS0005,2017,11,2,Unaffiliated,13408
KS0006,2017,11,2,Democratic,13982
KS0006,2017,11,2,Libertarian,311
KS0006,2017,11,2,Republican,6436
KS0006,2017,11,2,Unaffiliated,11143
KS0007,2017,11,2,Democratic,16323
KS0007,2017,11,2,Libertarian,534
KS0007,2017,11,2,Republican,22622
KS0007,2017,11,2,Unaffiliated,16068
KS0008,2017,11,2,Democratic,12980
KS0008,2017,11,2,Libertarian,556
KS0008,2017,11,2,Republican,23133
KS0008,2017,11,2,Unaffiliated,15542
KS0009,2017,11,2,Democratic,10923
KS0009,2017,11,2,Libertarian,570
KS0009,2017,11,2,Republican,21993
KS0009,2017,11,2,Unaffiliated,14529
KS0010,2017,11,2,Democratic,13140
KS0010,2017,11,2,Libertarian,482
KS0010,2017,11,2,Republican,21070
KS0010,2017,11,2,Unaffiliated,15492
KS0011,2017,11,2,Democratic,11286
KS0011,2017,11,2,Libertarian,444
KS0011,2017,11,2,Republican,28798
KS0011,2017,11,2,Unaffiliated,14382
KS0012,2017,11,2,Democratic,9529
KS0012,2017,11,2,Libertarian,440
KS0012,2017,11,2,Republican,22875
KS0012,2017,11,2,Unaffiliated,14433
KS0013,2017,11,2,Democratic,14434
KS0013,2017,11,2,Libertarian,399
KS0013,2017,11,2,Republican,17767
KS0013,2017,11,2,Unaffiliated,17503
KS0014,2017,11,2,Democratic,7228
KS0014,2017,11,2,Libertarian,327
KS0014,2017,11,2,Republican,24768
KS0014,2017,11,2,Unaffiliated,11319
KS0015,2017,11,2,Democratic,9272
KS0015,2017,11,2,Libertarian,364
KS0015,2017,11,2,Republican,19974
KS0015,2017,11,2,Unaffiliated,13040
KS0016,2017,11,2,Democratic,8173
KS0016,2017,11,2,Libertarian,403
KS0016,2017,11,2,Republican,24154
KS0016,2017,11,2,Unaffiliated,15939
KS0017,2017,11,2,Democratic,9678
KS0017,2017,11,2,Libertarian,353
KS0017,2017,11,2,Republican,15837
KS0017,2017,11,2,Unaffiliated,13275
KS0018,2017,11,2,Democratic,11734
KS0018,2017,11,2,Libertarian,353
KS0018,2017,11,2,Republican,16977
KS0018,2017,11,2,Unaffiliated,12121
KS0019,2017,11,2,Democratic,13330
KS0019,2017,11,2,Libertarian,364
KS0019,2017,11,2,Republican,15332
KS0019,2017,11,2,Unaffiliated,12875
KS0020,2017,11,2,Democratic,12572
KS0020,2017,11,2,Libertarian,413
KS0020,2017,11,2,Republican,20761
KS0020,2017,11,2,Unaffiliated,12727
KS0021,2017,11,2,Democratic,13660
KS0021,2017,11,2,Libertarian,613
KS0021,2017,11,2,Republican,21234
KS0021,2017,11,2,Unaffiliated,15298
KS0022,2017,11,2,Democratic,8907
KS0022,2017,11,2,Libertarian,478
KS0022,2017,11,2,Republican,18918
KS0022,2017,11,2,Unaffiliated,12590
KS0023,2017,11,2,Democratic,10510
KS0023,2017,11,2,Libertarian,564
