db_logid,year,month,day,desc_party,count
Linn,2015,6,11,Libertarian,56
Linn,2015,6,11,Republican,3744
Linn,2015,6,11,Unaffiliated,2082
Logan,2015,6,11,Democratic,212
Logan,2015,6,11,Libertarian,6
Logan,2015,6,11,Republican,1280
Logan,2015,6,11,Unaffiliated,271
Lyon,2015,6,11,Democratic,4552
Lyon,2015,6,11,Libertarian,152
Lyon,2015,6,11,Republican,7534
Lyon,2015,6,11,Unaffiliated,6632
Marion,2015,6,11,,11
Marion,2015,6,11,Democratic,1194
Marion,2015,6,11,Libertarian,40
Marion,2015,6,11,Republican,4791
Marion,2015,6,11,Unaffiliated,1861
Marshall,2015,6,11,,1
Marshall,2015,6,11,Democratic,1531
Marshall,2015,6,11,Libertarian,21
Marshall,2015,6,11,Republican,3246
Marshall,2015,6,11,Unaffiliated,1673
McPherson,2015,6,11,Democratic,2592
McPherson,2015,6,11,Libertarian,130
McPherson,2015,6,11,Republican,9686
McPherson,2015,6,11,Unaffiliated,4012
Meade,2015,6,11,Democratic,380
Meade,2015,6,11,Libertarian,18
Meade,2015,6,11,Republican,2115
Meade,2015,6,11,Unaffiliated,661
Miami,2015,6,11,,1
Miami,2015,6,11,Democratic,4356
Miami,2015,6,11,Libertarian,170
Miami,2015,6,11,Republican,10164
Miami,2015,6,11,Unaffiliated,6549
Mitchell,2015,6,11,Democratic,656
Mitchell,2015,6,11,Libertarian,9
Mitchell,2015,6,11,Republican,2596
Mitchell,2015,6,11,Unaffiliated,916
Montgomery,2015,6,11,,13
Montgomery,2015,6,11,Democratic,4483
Montgomery,2015,6,11,Libertarian,139
Montgomery,2015,6,11,Republican,10011
Montgomery,2015,6,11,Unaffiliated,4568
Morris,2015,6,11,Democratic,733
Morris,2015,6,11,Libertarian,28
Morris,2015,6,11,Republican,2087
Morris,2015,6,11,Unaffiliated,955
Morton,2015,6,11,Democratic,278
Morton,2015,6,11,Libertarian,12
Morton,2015,6,11,Republican,1355
Morton,2015,6,11,Unaffiliated,322
Nemaha,2015,6,11,,1
Nemaha,2015,6,11,Democratic,1587
Nemaha,2015,6,11,Libertarian,28
Nemaha,2015,6,11,Republican,3714
Nemaha,2015,6,11,Unaffiliated,1828
Neosho,2015,6,11,,3
Neosho,2015,6,11,Democratic,2365
Neosho,2015,6,11,Libertarian,104
Neosho,2015,6,11,Republican,5120
Neosho,2015,6,11,Unaffiliated,3742
Ness,2015,6,11,Democratic,323
Ness,2015,6,11,Libertarian,7
Ness,2015,6,11,Republican,1337
Ness,2015,6,11,Unaffiliated,362
Norton,2015,6,11,Democratic,435
Norton,2015,6,11,Libertarian,13
Norton,2015,6,11,Republican,2129
Norton,2015,6,11,Unaffiliated,764
Osage,2015,6,11,,3
Osage,2015,6,11,Democratic,2239
Osage,2015,6,11,Libertarian,83
Osage,2015,6,11,Republican,5147
Osage,2015,6,11,Unaffiliated,3217
Osborne,2015,6,11,,1
Osborne,2015,6,11,Democratic,496
Osborne,2015,6,11,Libertarian,10
Osborne,2015,6,11,Republican,1602
Osborne,2015,6,11,Unaffiliated,663
Ottawa,2015,6,11,Democratic,513
Ottawa,2015,6,11,Libertarian,34
Ottawa,2015,6,11,Republican,2695
Ottawa,2015,6,11,Unaffiliated,1077
Pawnee,2015,6,11,Democratic,780
Pawnee,2015,6,11,Libertarian,21
Pawnee,2015,6,11,Republican,2253
Pawnee,2015,6,11,Unaffiliated,1015
Phillips,2015,6,11,Democratic,367
Phillips,2015,6,11,Libertarian,14
Phillips,2015,6,11,Republican,2616
Phillips,2015,6,11,Unaffiliated,632
Pottawatomie,2015,6,11,Democratic,1880
Pottawatomie,2015,6,11,Libertarian,93
Pottawatomie,2015,6,11,Republican,7956
Pottawatomie,2015,6,11,Unaffiliated,3300
Pratt,2015,6,11,Democratic,979
Pratt,2015,6,11,Libertarian,40
Pratt,2015,6,11,Republican,3451
Pratt,2015,6,11,Unaffiliated,1165
Rawlins,2015,6,11,,3
Rawlins,2015,6,11,Democratic,240
Rawlins,2015,6,11,Libertarian,10
Rawlins,2015,6,11,Republican,1491
Rawlins,2015,6,11,Unaffiliated,363
Reno,2015,6,11,,3
Reno,2015,6,11,Democratic,9509
Reno,2015,6,11,Libertarian,331
Reno,2015,6,11,Republican,18928
Reno,2015,6,11,Unaffiliated,13057
Republic,2015,6,11,,2
Republic,2015,6,11,Democratic,528
Republic,2015,6,11,Libertarian,18
Republic,2015,6,11,Republican,2526
Republic,2015,6,11,Unaffiliated,674
Rice,2015,6,11,Democratic,1040
Rice,2015,6,11,Libertarian,52
Rice,2015,6,11,Republican,3316
Rice,2015,6,11,Unaffiliated,1606
Riley,2015,6,11,,2
Riley,2015,6,11,Democratic,7653
Riley,2015,6,11,Libertarian,364
Riley,2015,6,11,Republican,14549
Riley,2015,6,11,Unaffiliated,11928
Rooks,2015,6,11,Democratic,386
Rooks,2015,6,11,Libertarian,7
Rooks,2015,6,11,Republican,2376
Rooks,2015,6,11,Unaffiliated,620
Rush,2015,6,11,Democratic,417
Rush,2015,6,11,Libertarian,7
Rush,2015,6,11,Republican,1398
Rush,2015,6,11,Unaffiliated,481
Russell,2015,6,11,,4
Russell,2015,6,11,Democratic,703
Russell,2015,6,11,Libertarian,23
Russell,2015,6,11,Republican,2834
Russell,2015,6,11,Unaffiliated,798
Saline,2015,6,11,Democratic,6461
Saline,2015,6,11,Libertarian,311
Saline,2015,6,11,Republican,15580
Saline,2015,6,11,Unaffiliated,11652
Scott,2015,6,11,Democratic,299
Scott,2015,6,11,Libertarian,12
Scott,2015,6,11,Republican,2240
Scott,2015,6,11,Unaffiliated,670
Sedgwick,2015,6,11,,7
Sedgwick,2015,6,11,Democratic,65306
Sedgwick,2015,6,11,Libertarian,2231
Sedgwick,2015,6,11,Republican,110840
Sedgwick,2015,6,11,Unaffiliated,99622
Seward,2015,6,11,,1
Seward,2015,6,11,Democratic,2022
Seward,2015,6,11,Libertarian,90
Seward,2015,6,11,Republican,4859
Seward,2015,6,11,Unaffiliated,3263
Shawnee,2015,6,11,Democratic,33150
Shawnee,2015,6,11,Libertarian,819
Shawnee,2015,6,11,Republican,41115
Shawnee,2015,6,11,Unaffiliated,32786
Sheridan,2015,6,11,Democratic,309
Sheridan,2015,6,11,Libertarian,5
Sheridan,2015,6,11,Republican,1081
Sheridan,2015,6,11,Unaffiliated,382
Sherman,2015,6,11,Democratic,574
Sherman,2015,6,11,Libertarian,26
Sherman,2015,6,11,Republican,2429
Sherman,2015,6,11,Unaffiliated,939
Smith,2015,6,11,Democratic,430
Smith,2015,6,11,Libertarian,4
Smith,2015,6,11,Republican,2030
Smith,2015,6,11,Unaffiliated,426
Stafford,2015,6,11,Democratic,393
Stafford,2015,6,11,Libertarian,19
Stafford,2015,6,11,Republican,1719
Stafford,2015,6,11,Unaffiliated,511
Stanton,2015,6,11,,3
Stanton,2015,6,11,Democratic,205
Stanton,2015,6,11,Libertarian,18
Stanton,2015,6,11,Republican,803
Stanton,2015,6,11,Unaffiliated,223
Stevens,2015,6,11,Democratic,315
Stevens,2015,6,11,Libertarian,19
Stevens,2015,6,11,Republican,2181
Stevens,2015,6,11,Unaffiliated,399
Sumner,2015,6,11,,22
Sumner,2015,6,11,Democratic,3456
Sumner,2015,6,11,Libertarian,135
Sumner,2015,6,11,Republican,7530
Sumner,2015,6,11,Unaffiliated,5189
Thomas,2015,6,11,,2
Thomas,2015,6,11,Democratic,616
Thomas,2015,6,11,Libertarian,32
Thomas,2015,6,11,Republican,3046
Thomas,2015,6,11,Unaffiliated,1162
Trego,2015,6,11,Democratic,425
Trego,2015,6,11,Libertarian,13
Trego,2015,6,11,Republican,1191
Trego,2015,6,11,Unaffiliated,514
Wabaunsee,2015,6,11,Democratic,775
Wabaunsee,2015,6,11,Libertarian,31
Wabaunsee,2015,6,11,Republican,2731
Wabaunsee,2015,6,11,Unaffiliated,1057
Wallace,2015,6,11,Democratic,80
Wallace,2015,6,11,Libertarian,3
Wallace,2015,6,11,Republican,839
Wallace,2015,6,11,Unaffiliated,117
Washington,2015,6,11,,1
Washington,2015,6,11,Democratic,343
Washington,2015,6,11,Libertarian,10
Washington,2015,6,11,Republican,2838
Washington,2015,6,11,Unaffiliated,475
Wichita,2015,6,11,,1
Wichita,2015,6,11,Democratic,172
Wichita,2015,6,11,Libertarian,6
Wichita,2015,6,11,Republican,835
Wichita,2015,6,11,Unaffiliated,384
Wilson,2015,6,11,Democratic,742
Wilson,2015,6,11,Libertarian,31
Wilson,2015,6,11,Republican,3181
Wilson,2015,6,11,Unaffiliated,1061
Woodson,2015,6,11,Democratic,363
Woodson,2015,6,11,Libertarian,11
Woodson,2015,6,11,Republican,1353
Woodson,2015,6,11,Unaffiliated,474
Wyandotte,2015,6,11,,2
Wyandotte,2015,6,11,Democratic,37224
Wyandotte,2015,6,11,Libertarian,473
Wyandotte,2015,6,11,Republican,12542
Wyandotte,2015,6,11,Unaffiliated,22785
db_logid,2015,6,11,desc_party,105
Allen,2015,9,4,Democratic,1599
Allen,2015,9,4,Libertarian,58
Allen,2015,9,4,Republican,4012
Allen,2015,9,4,Unaffiliated,2723
Anderson,2015,9,4,Democratic,1262
Anderson,2015,9,4,Libertarian,48
Anderson,2015,9,4,Republican,2133
Anderson,2015,9,4,Unaffiliated,1931
Atchison,2015,9,4,Democratic,3233
Atchison,2015,9,4,Libertarian,52
Atchison,2015,9,4,Republican,3710
Atchison,2015,9,4,Unaffiliated,3963
Barber,2015,9,4,Democratic,475
Barber,2015,9,4,Libertarian,12
Barber,2015,9,4,Republican,2023
Barber,2015,9,4,Unaffiliated,455
Barton,2015,9,4,Democratic,2976
Barton,2015,9,4,Libertarian,95
Barton,2015,9,4,Republican,9502
Barton,2015,9,4,Unaffiliated,4817
Bourbon,2015,9,4,Democratic,2881
Bourbon,2015,9,4,Libertarian,71
Bourbon,2015,9,4,Republican,4732
Bourbon,2015,9,4,Unaffiliated,3789
Brown,2015,9,4,Democratic,1057
Brown,2015,9,4,Libertarian,30
Brown,2015,9,4,Republican,3363
Brown,2015,9,4,Unaffiliated,1487
Butler,2015,9,4,Democratic,7094
Butler,2015,9,4,Libertarian,282
Butler,2015,9,4,Republican,20229
Butler,2015,9,4,Unaffiliated,12548
Chase,2015,9,4,Democratic,281
Chase,2015,9,4,Libertarian,13
Chase,2015,9,4,Republican,1163
Chase,2015,9,4,Unaffiliated,358
Chautauqua,2015,9,4,Democratic,280
Chautauqua,2015,9,4,Libertarian,12
Chautauqua,2015,9,4,Republican,1566
Chautauqua,2015,9,4,Unaffiliated,413
Cherokee,2015,9,4,Democratic,4911
Cherokee,2015,9,4,Libertarian,125
Cherokee,2015,9,4,Republican,6059
Cherokee,2015,9,4,Unaffiliated,5662
Cheyenne,2015,9,4,Democratic,220
Cheyenne,2015,9,4,Libertarian,8
Cheyenne,2015,9,4,Republican,1382
Cheyenne,2015,9,4,Unaffiliated,244
Clark,2015,9,4,Democratic,249
Clark,2015,9,4,Libertarian,8
Clark,2015,9,4,Republican,950
Clark,2015,9,4,Unaffiliated,277
Clay,2015,9,4,Democratic,607
Clay,2015,9,4,Libertarian,40
Clay,2015,9,4,Republican,3774
Clay,2015,9,4,Unaffiliated,1270
Cloud,2015,9,4,Democratic,1039
Cloud,2015,9,4,Libertarian,37
Cloud,2015,9,4,Republican,3477
Cloud,2015,9,4,Unaffiliated,1443
Coffey,2015,9,4,Democratic,956
Coffey,2015,9,4,Libertarian,45
Coffey,2015,9,4,Republican,3553
Coffey,2015,9,4,Unaffiliated,1482
Comanche,2015,9,4,Democratic,170
Comanche,2015,9,4,Libertarian,4
Comanche,2015,9,4,Republican,805
Comanche,2015,9,4,Unaffiliated,143
Cowley,2015,9,4,Democratic,4699
Cowley,2015,9,4,Libertarian,131
Cowley,2015,9,4,Republican,8989
Cowley,2015,9,4,Unaffiliated,5620
Crawford,2015,9,4,Democratic,7952
Crawford,2015,9,4,Libertarian,176
Crawford,2015,9,4,Republican,7550
Crawford,2015,9,4,Unaffiliated,8572
Decatur,2015,9,4,Democratic,302
Decatur,2015,9,4,Libertarian,11
Decatur,2015,9,4,Republican,1340
Decatur,2015,9,4,Unaffiliated,412
Dickinson,2015,9,4,Democratic,1926
Dickinson,2015,9,4,Libertarian,93
Dickinson,2015,9,4,Republican,7326
Dickinson,2015,9,4,Unaffiliated,3545
Doniphan,2015,9,4,Democratic,799
Doniphan,2015,9,4,Libertarian,26
Doniphan,2015,9,4,Republican,2882
Doniphan,2015,9,4,Unaffiliated,1255
Douglas,2015,9,4,Democratic,26474
Douglas,2015,9,4,Libertarian,890
Douglas,2015,9,4,Republican,21841
Douglas,2015,9,4,Unaffiliated,28789
Edwards,2015,9,4,Democratic,317
Edwards,2015,9,4,Libertarian,7
Edwards,2015,9,4,Republican,1219
Edwards,2015,9,4,Unaffiliated,367
Elk,2015,9,4,Democratic,372
Elk,2015,9,4,Libertarian,5
Elk,2015,9,4,Republican,1118
Elk,2015,9,4,Unaffiliated,326
Ellis,2015,9,4,Democratic,4330
Ellis,2015,9,4,Libertarian,171
Ellis,2015,9,4,Republican,8156
Ellis,2015,9,4,Unaffiliated,5116
Ellsworth,2015,9,4,Democratic,879
Ellsworth,2015,9,4,Libertarian,22
Ellsworth,2015,9,4,Republican,2243
Ellsworth,2015,9,4,Unaffiliated,963
Finney,2015,9,4,Democratic,3542
Finney,2015,9,4,Libertarian,115
Finney,2015,9,4,Republican,7855
Finney,2015,9,4,Unaffiliated,6378
Ford,2015,9,4,Democratic,3486
Ford,2015,9,4,Libertarian,126
Ford,2015,9,4,Republican,6392
Ford,2015,9,4,Unaffiliated,5456
Franklin,2015,9,4,Democratic,3650
Franklin,2015,9,4,Libertarian,135
Franklin,2015,9,4,Republican,8772
Franklin,2015,9,4,Unaffiliated,5201
Geary,2015,9,4,Democratic,4084
Geary,2015,9,4,Libertarian,91
Geary,2015,9,4,Republican,5228
Geary,2015,9,4,Unaffiliated,4838
Gove,2015,9,4,Democratic,301
Gove,2015,9,4,Libertarian,2
Gove,2015,9,4,Republican,1255
Gove,2015,9,4,Unaffiliated,344
Graham,2015,9,4,Democratic,235
Graham,2015,9,4,Libertarian,13
Graham,2015,9,4,Republican,1271
Graham,2015,9,4,Unaffiliated,270
Grant,2015,9,4,Democratic,485
Grant,2015,9,4,Libertarian,24
Grant,2015,9,4,Republican,2110
Grant,2015,9,4,Unaffiliated,753
Gray,2015,9,4,Democratic,473
Gray,2015,9,4,Libertarian,26
Gray,2015,9,4,Republican,1700
Gray,2015,9,4,Unaffiliated,736
Greeley,2015,9,4,Democratic,72
Greeley,2015,9,4,Libertarian,2
Greeley,2015,9,4,Republican,734
Greeley,2015,9,4,Unaffiliated,119
Greenwood,2015,9,4,Democratic,582
Greenwood,2015,9,4,Libertarian,13
Greenwood,2015,9,4,Republican,2356
Greenwood,2015,9,4,Unaffiliated,1821
Hamilton,2015,9,4,Democratic,151
Hamilton,2015,9,4,Libertarian,5
Hamilton,2015,9,4,Republican,862
Hamilton,2015,9,4,Unaffiliated,235
Harper,2015,9,4,Democratic,714
Harper,2015,9,4,Libertarian,24
Harper,2015,9,4,Republican,2411
Harper,2015,9,4,Unaffiliated,1013
Harvey,2015,9,4,Democratic,4132
Harvey,2015,9,4,Libertarian,122
Harvey,2015,9,4,Republican,10568
Harvey,2015,9,4,Unaffiliated,6107
Haskell,2015,9,4,Democratic,281
Haskell,2015,9,4,Libertarian,6
Haskell,2015,9,4,Republican,1501
Haskell,2015,9,4,Unaffiliated,601
Hodgeman,2015,9,4,Democratic,199
Hodgeman,2015,9,4,Libertarian,1
Hodgeman,2015,9,4,Republican,975
Hodgeman,2015,9,4,Unaffiliated,224
Jackson,2015,9,4,Democratic,1829
Jackson,2015,9,4,Libertarian,40
Jackson,2015,9,4,Republican,3989
Jackson,2015,9,4,Unaffiliated,2372
Jefferson,2015,9,4,Democratic,2839
Jefferson,2015,9,4,Libertarian,88
Jefferson,2015,9,4,Republican,5809
Jefferson,2015,9,4,Unaffiliated,4354
Jewell,2015,9,4,Democratic,261
Jewell,2015,9,4,Libertarian,10
Jewell,2015,9,4,Republican,1412
Jewell,2015,9,4,Unaffiliated,453
Johnson,2015,9,4,Democratic,85038
Johnson,2015,9,4,Libertarian,3544
Johnson,2015,9,4,Republican,173560
Johnson,2015,9,4,Unaffiliated,117280
Kearny,2015,9,4,Democratic,280
Kearny,2015,9,4,Libertarian,6
Kearny,2015,9,4,Republican,1296
Kearny,2015,9,4,Unaffiliated,507
Kingman,2015,9,4,Democratic,913
Kingman,2015,9,4,Libertarian,29
Kingman,2015,9,4,Republican,2995
Kingman,2015,9,4,Unaffiliated,1487
Kiowa,2015,9,4,Democratic,185
Kiowa,2015,9,4,Libertarian,2
Kiowa,2015,9,4,Republican,1152
Kiowa,2015,9,4,Unaffiliated,255
Labette,2015,9,4,Democratic,3972
Labette,2015,9,4,Libertarian,128
Labette,2015,9,4,Republican,5722
Labette,2015,9,4,Unaffiliated,6272
Lane,2015,9,4,Democratic,156
Lane,2015,9,4,Libertarian,8
Lane,2015,9,4,Republican,963
Lane,2015,9,4,Unaffiliated,189
Leavenworth,2015,9,4,Democratic,12496
Leavenworth,2015,9,4,Libertarian,383
Leavenworth,2015,9,4,Republican,17958
Leavenworth,2015,9,4,Unaffiliated,17003
Lincoln,2015,9,4,Democratic,250
Lincoln,2015,9,4,Libertarian,21
Lincoln,2015,9,4,Republican,1416
Lincoln,2015,9,4,Unaffiliated,469
Linn,2015,9,4,Democratic,1361
Linn,2015,9,4,Libertarian,56
Linn,2015,9,4,Republican,3743
Linn,2015,9,4,Unaffiliated,2081
Logan,2015,9,4,Democratic,211
Logan,2015,9,4,Libertarian,6
Logan,2015,9,4,Republican,1277
Logan,2015,9,4,Unaffiliated,275
Lyon,2015,9,4,Democratic,4535
Lyon,2015,9,4,Libertarian,158
Lyon,2015,9,4,Republican,7561
Lyon,2015,9,4,Unaffiliated,6799
Marion,2015,9,4,Democratic,1195
Marion,2015,9,4,Libertarian,41
Marion,2015,9,4,Republican,4774
Marion,2015,9,4,Unaffiliated,1883
Marshall,2015,9,4,Democratic,1527
Marshall,2015,9,4,Libertarian,21
Marshall,2015,9,4,Republican,3234
Marshall,2015,9,4,Unaffiliated,1673
McPherson,2015,9,4,Democratic,2538
McPherson,2015,9,4,Libertarian,129
McPherson,2015,9,4,Republican,9547
McPherson,2015,9,4,Unaffiliated,3964
Meade,2015,9,4,Democratic,380
Meade,2015,9,4,Libertarian,18
Meade,2015,9,4,Republican,2115
Meade,2015,9,4,Unaffiliated,659
Miami,2015,9,4,Democratic,4333
Miami,2015,9,4,Libertarian,173
Miami,2015,9,4,Republican,10128
Miami,2015,9,4,Unaffiliated,6636
Mitchell,2015,9,4,Democratic,649
Mitchell,2015,9,4,Libertarian,9
Mitchell,2015,9,4,Republican,2593
Mitchell,2015,9,4,Unaffiliated,920
Montgomery,2015,9,4,Democratic,4460
Montgomery,2015,9,4,Libertarian,139
Montgomery,2015,9,4,Republican,9958
Montgomery,2015,9,4,Unaffiliated,4572
Morris,2015,9,4,Democratic,733
Morris,2015,9,4,Libertarian,28
Morris,2015,9,4,Republican,2088
Morris,2015,9,4,Unaffiliated,962
Morton,2015,9,4,Democratic,281
Morton,2015,9,4,Libertarian,12
Morton,2015,9,4,Republican,1356
Morton,2015,9,4,Unaffiliated,332
Nemaha,2015,9,4,Democratic,1579
Nemaha,2015,9,4,Libertarian,30
Nemaha,2015,9,4,Republican,3706
Nemaha,2015,9,4,Unaffiliated,1838
Neosho,2015,9,4,Democratic,2358
Neosho,2015,9,4,Libertarian,103
Neosho,2015,9,4,Republican,5126
Neosho,2015,9,4,Unaffiliated,3806
Ness,2015,9,4,Democratic,310
Ness,2015,9,4,Libertarian,7
Ness,2015,9,4,Republican,1306
Ness,2015,9,4,Unaffiliated,344
Norton,2015,9,4,Democratic,429
Norton,2015,9,4,Libertarian,12
Norton,2015,9,4,Republican,2106
Norton,2015,9,4,Unaffiliated,740
Osage,2015,9,4,Democratic,2229
Osage,2015,9,4,Libertarian,83
Osage,2015,9,4,Republican,5144
Osage,2015,9,4,Unaffiliated,3229
Osborne,2015,9,4,Democratic,496
Osborne,2015,9,4,Libertarian,11
Osborne,2015,9,4,Republican,1597
Osborne,2015,9,4,Unaffiliated,668
Ottawa,2015,9,4,Democratic,512
Ottawa,2015,9,4,Libertarian,33
Ottawa,2015,9,4,Republican,2682
Ottawa,2015,9,4,Unaffiliated,1085
Pawnee,2015,9,4,Democratic,775
Pawnee,2015,9,4,Libertarian,22
Pawnee,2015,9,4,Republican,2240
Pawnee,2015,9,4,Unaffiliated,1017
Phillips,2015,9,4,Democratic,360
Phillips,2015,9,4,Libertarian,14
Phillips,2015,9,4,Republican,2590
Phillips,2015,9,4,Unaffiliated,631
Pottawatomie,2015,9,4,Democratic,1882
Pottawatomie,2015,9,4,Libertarian,95
Pottawatomie,2015,9,4,Republican,7974
Pottawatomie,2015,9,4,Unaffiliated,3382
Pratt,2015,9,4,Democratic,968
Pratt,2015,9,4,Libertarian,37
Pratt,2015,9,4,Republican,3446
Pratt,2015,9,4,Unaffiliated,1173
Rawlins,2015,9,4,Democratic,239
Rawlins,2015,9,4,Libertarian,10
Rawlins,2015,9,4,Republican,1493
Rawlins,2015,9,4,Unaffiliated,373
Reno,2015,9,4,Democratic,9317
Reno,2015,9,4,Libertarian,321
Reno,2015,9,4,Republican,18577
Reno,2015,9,4,Unaffiliated,12834
Republic,2015,9,4,Democratic,520
Republic,2015,9,4,Libertarian,16
Republic,2015,9,4,Republican,2510
Republic,2015,9,4,Unaffiliated,676
Rice,2015,9,4,Democratic,1040
Rice,2015,9,4,Libertarian,52
Rice,2015,9,4,Republican,3307
Rice,2015,9,4,Unaffiliated,1598
Riley,2015,9,4,Democratic,6788
Riley,2015,9,4,Libertarian,319
Riley,2015,9,4,Republican,13527
Riley,2015,9,4,Unaffiliated,10254
Rooks,2015,9,4,Democratic,385
Rooks,2015,9,4,Libertarian,7
Rooks,2015,9,4,Republican,2388
Rooks,2015,9,4,Unaffiliated,621
Rush,2015,9,4,Democratic,381
Rush,2015,9,4,Libertarian,8
Rush,2015,9,4,Republican,1339
Rush,2015,9,4,Unaffiliated,408
Russell,2015,9,4,Democratic,703
Russell,2015,9,4,Libertarian,24
Russell,2015,9,4,Republican,2833
Russell,2015,9,4,Unaffiliated,799
Saline,2015,9,4,Democratic,6433
Saline,2015,9,4,Libertarian,313
Saline,2015,9,4,Republican,15541
Saline,2015,9,4,Unaffiliated,11814
Scott,2015,9,4,Democratic,292
Scott,2015,9,4,Libertarian,10
Scott,2015,9,4,Republican,2207
Scott,2015,9,4,Unaffiliated,664
Sedgwick,2015,9,4,Democratic,65367
Sedgwick,2015,9,4,Libertarian,2248
Sedgwick,2015,9,4,Republican,110703
Sedgwick,2015,9,4,Unaffiliated,101069
Seward,2015,9,4,Democratic,2036
Seward,2015,9,4,Libertarian,92
Seward,2015,9,4,Republican,4860
Seward,2015,9,4,Unaffiliated,3318
Shawnee,2015,9,4,Democratic,33103
Shawnee,2015,9,4,Libertarian,840
Shawnee,2015,9,4,Republican,40993
Shawnee,2015,9,4,Unaffiliated,33152
Sheridan,2015,9,4,Democratic,306
Sheridan,2015,9,4,Libertarian,5
Sheridan,2015,9,4,Republican,1086
Sheridan,2015,9,4,Unaffiliated,382
Sherman,2015,9,4,Democratic,544
Sherman,2015,9,4,Libertarian,24
Sherman,2015,9,4,Republican,2361
Sherman,2015,9,4,Unaffiliated,876
Smith,2015,9,4,Democratic,429
Smith,2015,9,4,Libertarian,3
Smith,2015,9,4,Republican,2025
Smith,2015,9,4,Unaffiliated,432
Stafford,2015,9,4,Democratic,391
Stafford,2015,9,4,Libertarian,19
Stafford,2015,9,4,Republican,1717
Stafford,2015,9,4,Unaffiliated,518
Stanton,2015,9,4,Democratic,205
Stanton,2015,9,4,Libertarian,18
Stanton,2015,9,4,Republican,797
Stanton,2015,9,4,Unaffiliated,225
Stevens,2015,9,4,Democratic,311
Stevens,2015,9,4,Libertarian,19
Stevens,2015,9,4,Republican,2184
Stevens,2015,9,4,Unaffiliated,405
Sumner,2015,9,4,Democratic,3436
Sumner,2015,9,4,Libertarian,138
Sumner,2015,9,4,Republican,7543
Sumner,2015,9,4,Unaffiliated,5226
Thomas,2015,9,4,Democratic,615
Thomas,2015,9,4,Libertarian,32
Thomas,2015,9,4,Republican,3045
Thomas,2015,9,4,Unaffiliated,1187
Trego,2015,9,4,Democratic,419
Trego,2015,9,4,Libertarian,14
Trego,2015,9,4,Republican,1195
Trego,2015,9,4,Unaffiliated,527
Wabaunsee,2015,9,4,Democratic,774
Wabaunsee,2015,9,4,Libertarian,31
Wabaunsee,2015,9,4,Republican,2721
Wabaunsee,2015,9,4,Unaffiliated,1052
Wallace,2015,9,4,Democratic,79
Wallace,2015,9,4,Libertarian,3
Wallace,2015,9,4,Republican,835
Wallace,2015,9,4,Unaffiliated,116
Washington,2015,9,4,Democratic,345
Washington,2015,9,4,Libertarian,10
Washington,2015,9,4,Republican,2836
Washington,2015,9,4,Unaffiliated,473
Wichita,2015,9,4,Democratic,170
Wichita,2015,9,4,Libertarian,6
Wichita,2015,9,4,Republican,838
Wichita,2015,9,4,Unaffiliated,383
Wilson,2015,9,4,Democratic,701
Wilson,2015,9,4,Libertarian,30
Wilson,2015,9,4,Republican,3091
Wilson,2015,9,4,Unaffiliated,973
Woodson,2015,9,4,Democratic,359
Woodson,2015,9,4,Libertarian,11
Woodson,2015,9,4,Republican,1340
Woodson,2015,9,4,Unaffiliated,477
Wyandotte,2015,9,4,Democratic,37241
Wyandotte,2015,9,4,Libertarian,483
Wyandotte,2015,9,4,Republican,12607
Wyandotte,2015,9,4,Unaffiliated,23215
db_logid,2015,9,4,desc_party,105
Allen,2015,11,5,Democratic,1575
Allen,2015,11,5,Libertarian,58
Allen,2015,11,5,Republican,3984
Allen,2015,11,5,Unaffiliated,2693
Anderson,2015,11,5,Democratic,1251
Anderson,2015,11,5,Libertarian,50
Anderson,2015,11,5,Republican,2123
Anderson,2015,11,5,Unaffiliated,1938
Atchison,2015,11,5,Democratic,3206
Atchison,2015,11,5,Libertarian,53
Atchison,2015,11,5,Republican,3695
Atchison,2015,11,5,Unaffiliated,3972
Barber,2015,11,5,Democratic,463
Barber,2015,11,5,Libertarian,12
