district_kr,year,month,day,desc_party,count
KR0033,2015,6,11,Libertarian,102
KR0033,2015,6,11,Republican,3314
KR0033,2015,6,11,Unaffiliated,4384
KR0034,2015,6,11,Democratic,6667
KR0034,2015,6,11,Libertarian,52
KR0034,2015,6,11,Republican,814
KR0034,2015,6,11,Unaffiliated,2861
KR0035,2015,6,11,Democratic,7186
KR0035,2015,6,11,Libertarian,50
KR0035,2015,6,11,Republican,952
KR0035,2015,6,11,Unaffiliated,2890
KR0036,2015,6,11,Democratic,7286
KR0036,2015,6,11,Libertarian,67
KR0036,2015,6,11,Republican,3549
KR0036,2015,6,11,Unaffiliated,3915
KR0037,2015,6,11,Democratic,4188
KR0037,2015,6,11,Libertarian,75
KR0037,2015,6,11,Republican,1752
KR0037,2015,6,11,Unaffiliated,3402
KR0038,2015,6,11,Democratic,3773
KR0038,2015,6,11,Libertarian,148
KR0038,2015,6,11,Republican,7126
KR0038,2015,6,11,Unaffiliated,5443
KR0039,2015,6,11,Democratic,3214
KR0039,2015,6,11,Libertarian,123
KR0039,2015,6,11,Republican,7211
KR0039,2015,6,11,Unaffiliated,4817
KR0040,2015,6,11,Democratic,3472
KR0040,2015,6,11,Libertarian,106
KR0040,2015,6,11,Republican,5146
KR0040,2015,6,11,Unaffiliated,4767
KR0041,2015,6,11,,1
KR0041,2015,6,11,Democratic,3584
KR0041,2015,6,11,Libertarian,126
KR0041,2015,6,11,Republican,3682
KR0041,2015,6,11,Unaffiliated,4457
KR0042,2015,6,11,,1
KR0042,2015,6,11,Democratic,3658
KR0042,2015,6,11,Libertarian,119
KR0042,2015,6,11,Republican,5999
KR0042,2015,6,11,Unaffiliated,5219
KR0043,2015,6,11,Democratic,2772
KR0043,2015,6,11,Libertarian,172
KR0043,2015,6,11,Republican,5989
KR0043,2015,6,11,Unaffiliated,4640
KR0044,2015,6,11,,7
KR0044,2015,6,11,Democratic,6289
KR0044,2015,6,11,Libertarian,175
KR0044,2015,6,11,Republican,5227
KR0044,2015,6,11,Unaffiliated,6322
KR0045,2015,6,11,,1
KR0045,2015,6,11,Democratic,5605
KR0045,2015,6,11,Libertarian,173
KR0045,2015,6,11,Republican,6478
KR0045,2015,6,11,Unaffiliated,6623
KR0046,2015,6,11,,6
KR0046,2015,6,11,Democratic,8046
KR0046,2015,6,11,Libertarian,294
KR0046,2015,6,11,Republican,3274
KR0046,2015,6,11,Unaffiliated,7708
KR0047,2015,6,11,Democratic,3535
KR0047,2015,6,11,Libertarian,102
KR0047,2015,6,11,Republican,6746
KR0047,2015,6,11,Unaffiliated,5034
KR0048,2015,6,11,Democratic,2970
KR0048,2015,6,11,Libertarian,129
KR0048,2015,6,11,Republican,7551
KR0048,2015,6,11,Unaffiliated,4699
KR0049,2015,6,11,Democratic,2928
KR0049,2015,6,11,Libertarian,140
KR0049,2015,6,11,Republican,5965
KR0049,2015,6,11,Unaffiliated,4273
KR0050,2015,6,11,Democratic,3804
KR0050,2015,6,11,Libertarian,89
KR0050,2015,6,11,Republican,6872
KR0050,2015,6,11,Unaffiliated,4351
KR0051,2015,6,11,Democratic,2335
KR0051,2015,6,11,Libertarian,93
KR0051,2015,6,11,Republican,7985
KR0051,2015,6,11,Unaffiliated,3802
KR0052,2015,6,11,Democratic,3634
KR0052,2015,6,11,Libertarian,89
KR0052,2015,6,11,Republican,8301
KR0052,2015,6,11,Unaffiliated,4175
KR0053,2015,6,11,Democratic,4371
KR0053,2015,6,11,Libertarian,112
KR0053,2015,6,11,Republican,5808
KR0053,2015,6,11,Unaffiliated,4288
KR0054,2015,6,11,,1
KR0054,2015,6,11,Democratic,3515
KR0054,2015,6,11,Libertarian,119
KR0054,2015,6,11,Republican,6921
KR0054,2015,6,11,Unaffiliated,4450
KR0055,2015,6,11,Democratic,4632
KR0055,2015,6,11,Libertarian,138
KR0055,2015,6,11,Republican,4127
KR0055,2015,6,11,Unaffiliated,4422
KR0056,2015,6,11,Democratic,4231
KR0056,2015,6,11,Libertarian,116
KR0056,2015,6,11,Republican,5486
KR0056,2015,6,11,Unaffiliated,4217
KR0057,2015,6,11,Democratic,4354
KR0057,2015,6,11,Libertarian,81
KR0057,2015,6,11,Republican,2515
KR0057,2015,6,11,Unaffiliated,3752
KR0058,2015,6,11,Democratic,4815
KR0058,2015,6,11,Libertarian,100
KR0058,2015,6,11,Republican,2137
KR0058,2015,6,11,Unaffiliated,3903
KR0059,2015,6,11,,1
KR0059,2015,6,11,Democratic,3179
KR0059,2015,6,11,Libertarian,118
KR0059,2015,6,11,Republican,7688
KR0059,2015,6,11,Unaffiliated,4482
KR0060,2015,6,11,Democratic,3271
KR0060,2015,6,11,Libertarian,111
KR0060,2015,6,11,Republican,5158
KR0060,2015,6,11,Unaffiliated,4461
KR0061,2015,6,11,Democratic,2560
KR0061,2015,6,11,Libertarian,77
KR0061,2015,6,11,Republican,7700
KR0061,2015,6,11,Unaffiliated,3471
KR0062,2015,6,11,,3
KR0062,2015,6,11,Democratic,2985
KR0062,2015,6,11,Libertarian,65
KR0062,2015,6,11,Republican,7855
KR0062,2015,6,11,Unaffiliated,3777
KR0063,2015,6,11,,3
KR0063,2015,6,11,Democratic,3806
KR0063,2015,6,11,Libertarian,74
KR0063,2015,6,11,Republican,6062
KR0063,2015,6,11,Unaffiliated,4793
KR0064,2015,6,11,,2
KR0064,2015,6,11,Democratic,1345
KR0064,2015,6,11,Libertarian,79
KR0064,2015,6,11,Republican,5741
KR0064,2015,6,11,Unaffiliated,2836
KR0065,2015,6,11,,1
KR0065,2015,6,11,Democratic,2623
KR0065,2015,6,11,Libertarian,62
KR0065,2015,6,11,Republican,3031
KR0065,2015,6,11,Unaffiliated,3031
KR0066,2015,6,11,Democratic,3511
KR0066,2015,6,11,Libertarian,184
KR0066,2015,6,11,Republican,5031
KR0066,2015,6,11,Unaffiliated,5462
KR0067,2015,6,11,,2
KR0067,2015,6,11,Democratic,3342
KR0067,2015,6,11,Libertarian,140
KR0067,2015,6,11,Republican,7319
KR0067,2015,6,11,Unaffiliated,4799
KR0068,2015,6,11,,2
KR0068,2015,6,11,Democratic,2796
KR0068,2015,6,11,Libertarian,79
KR0068,2015,6,11,Republican,6099
KR0068,2015,6,11,Unaffiliated,3597
KR0069,2015,6,11,Democratic,2599
KR0069,2015,6,11,Libertarian,135
KR0069,2015,6,11,Republican,5053
KR0069,2015,6,11,Unaffiliated,4758
KR0070,2015,6,11,,6
KR0070,2015,6,11,Democratic,2125
KR0070,2015,6,11,Libertarian,96
KR0070,2015,6,11,Republican,8629
KR0070,2015,6,11,Unaffiliated,3710
KR0071,2015,6,11,Democratic,2703
KR0071,2015,6,11,Libertarian,125
KR0071,2015,6,11,Republican,7174
KR0071,2015,6,11,Unaffiliated,4645
KR0072,2015,6,11,Democratic,3019
KR0072,2015,6,11,Libertarian,73
KR0072,2015,6,11,Republican,6618
KR0072,2015,6,11,Unaffiliated,4043
KR0073,2015,6,11,Democratic,1920
KR0073,2015,6,11,Libertarian,102
KR0073,2015,6,11,Republican,7837
KR0073,2015,6,11,Unaffiliated,3152
KR0074,2015,6,11,,10
KR0074,2015,6,11,Democratic,2105
KR0074,2015,6,11,Libertarian,85
KR0074,2015,6,11,Republican,7834
KR0074,2015,6,11,Unaffiliated,3626
KR0075,2015,6,11,,128
KR0075,2015,6,11,Democratic,2783
KR0075,2015,6,11,Libertarian,75
KR0075,2015,6,11,Republican,6149
KR0075,2015,6,11,Unaffiliated,3771
KR0076,2015,6,11,,1
KR0076,2015,6,11,Democratic,2805
KR0076,2015,6,11,Libertarian,111
KR0076,2015,6,11,Republican,7301
KR0076,2015,6,11,Unaffiliated,4165
KR0077,2015,6,11,,59
KR0077,2015,6,11,Democratic,2382
KR0077,2015,6,11,Libertarian,106
KR0077,2015,6,11,Republican,7172
KR0077,2015,6,11,Unaffiliated,4443
KR0078,2015,6,11,Democratic,2987
KR0078,2015,6,11,Libertarian,134
KR0078,2015,6,11,Republican,7409
KR0078,2015,6,11,Unaffiliated,4704
KR0079,2015,6,11,,5
KR0079,2015,6,11,Democratic,2904
KR0079,2015,6,11,Libertarian,104
KR0079,2015,6,11,Republican,6221
KR0079,2015,6,11,Unaffiliated,4084
KR0080,2015,6,11,,6
KR0080,2015,6,11,Democratic,3261
KR0080,2015,6,11,Libertarian,89
KR0080,2015,6,11,Republican,5464
KR0080,2015,6,11,Unaffiliated,3767
KR0081,2015,6,11,Democratic,2055
KR0081,2015,6,11,Libertarian,90
KR0081,2015,6,11,Republican,4412
KR0081,2015,6,11,Unaffiliated,4323
KR0082,2015,6,11,,1
KR0082,2015,6,11,Democratic,2453
KR0082,2015,6,11,Libertarian,103
KR0082,2015,6,11,Republican,6718
KR0082,2015,6,11,Unaffiliated,5007
KR0083,2015,6,11,Democratic,3614
KR0083,2015,6,11,Libertarian,122
KR0083,2015,6,11,Republican,3466
KR0083,2015,6,11,Unaffiliated,4130
KR0084,2015,6,11,Democratic,5470
KR0084,2015,6,11,Libertarian,93
KR0084,2015,6,11,Republican,2443
KR0084,2015,6,11,Unaffiliated,4132
KR0085,2015,6,11,,3
KR0085,2015,6,11,Democratic,2998
KR0085,2015,6,11,Libertarian,113
KR0085,2015,6,11,Republican,7822
KR0085,2015,6,11,Unaffiliated,4791
KR0086,2015,6,11,Democratic,3109
KR0086,2015,6,11,Libertarian,117
KR0086,2015,6,11,Republican,2730
KR0086,2015,6,11,Unaffiliated,4642
KR0087,2015,6,11,Democratic,3172
KR0087,2015,6,11,Libertarian,90
KR0087,2015,6,11,Republican,6955
KR0087,2015,6,11,Unaffiliated,4303
KR0088,2015,6,11,Democratic,3368
KR0088,2015,6,11,Libertarian,100
KR0088,2015,6,11,Republican,3685
KR0088,2015,6,11,Unaffiliated,4817
KR0089,2015,6,11,Democratic,5289
KR0089,2015,6,11,Libertarian,93
KR0089,2015,6,11,Republican,3462
KR0089,2015,6,11,Unaffiliated,4111
KR0090,2015,6,11,Democratic,2113
KR0090,2015,6,11,Libertarian,106
KR0090,2015,6,11,Republican,7227
KR0090,2015,6,11,Unaffiliated,4577
KR0091,2015,6,11,Democratic,2595
KR0091,2015,6,11,Libertarian,96
KR0091,2015,6,11,Republican,6522
KR0091,2015,6,11,Unaffiliated,4830
KR0092,2015,6,11,Democratic,3459
KR0092,2015,6,11,Libertarian,115
KR0092,2015,6,11,Republican,4318
KR0092,2015,6,11,Unaffiliated,4465
KR0093,2015,6,11,Democratic,2388
KR0093,2015,6,11,Libertarian,102
KR0093,2015,6,11,Republican,6244
KR0093,2015,6,11,Unaffiliated,4815
KR0094,2015,6,11,Democratic,2473
KR0094,2015,6,11,Libertarian,87
KR0094,2015,6,11,Republican,7636
KR0094,2015,6,11,Unaffiliated,4675
KR0095,2015,6,11,Democratic,2777
KR0095,2015,6,11,Libertarian,110
KR0095,2015,6,11,Republican,3085
KR0095,2015,6,11,Unaffiliated,4456
KR0096,2015,6,11,Democratic,2942
KR0096,2015,6,11,Libertarian,91
KR0096,2015,6,11,Republican,2964
KR0096,2015,6,11,Unaffiliated,4639
KR0097,2015,6,11,Democratic,2516
KR0097,2015,6,11,Libertarian,111
KR0097,2015,6,11,Republican,4494
KR0097,2015,6,11,Unaffiliated,4808
KR0098,2015,6,11,Democratic,2586
KR0098,2015,6,11,Libertarian,105
KR0098,2015,6,11,Republican,3348
KR0098,2015,6,11,Unaffiliated,4762
KR0099,2015,6,11,,22
KR0099,2015,6,11,Democratic,2072
KR0099,2015,6,11,Libertarian,100
KR0099,2015,6,11,Republican,8725
KR0099,2015,6,11,Unaffiliated,4679
KR0100,2015,6,11,Democratic,2674
KR0100,2015,6,11,Libertarian,103
KR0100,2015,6,11,Republican,7923
KR0100,2015,6,11,Unaffiliated,4923
KR0101,2015,6,11,Democratic,2248
KR0101,2015,6,11,Libertarian,85
KR0101,2015,6,11,Republican,8240
KR0101,2015,6,11,Unaffiliated,4425
KR0102,2015,6,11,,2
KR0102,2015,6,11,Democratic,3336
KR0102,2015,6,11,Libertarian,142
KR0102,2015,6,11,Republican,3881
KR0102,2015,6,11,Unaffiliated,4769
KR0103,2015,6,11,Democratic,2362
KR0103,2015,6,11,Libertarian,74
KR0103,2015,6,11,Republican,1351
KR0103,2015,6,11,Unaffiliated,3312
KR0104,2015,6,11,Democratic,3697
KR0104,2015,6,11,Libertarian,92
KR0104,2015,6,11,Republican,8879
KR0104,2015,6,11,Unaffiliated,4594
KR0105,2015,6,11,Democratic,2841
KR0105,2015,6,11,Libertarian,129
KR0105,2015,6,11,Republican,4968
KR0105,2015,6,11,Unaffiliated,4667
KR0106,2015,6,11,,4
KR0106,2015,6,11,Democratic,2492
KR0106,2015,6,11,Libertarian,53
KR0106,2015,6,11,Republican,9149
KR0106,2015,6,11,Unaffiliated,3010
KR0107,2015,6,11,,2
KR0107,2015,6,11,Democratic,2270
KR0107,2015,6,11,Libertarian,90
KR0107,2015,6,11,Republican,9252
KR0107,2015,6,11,Unaffiliated,3575
KR0108,2015,6,11,,1
KR0108,2015,6,11,Democratic,2710
KR0108,2015,6,11,Libertarian,97
KR0108,2015,6,11,Republican,7390
KR0108,2015,6,11,Unaffiliated,3970
KR0109,2015,6,11,,5
KR0109,2015,6,11,Democratic,2451
KR0109,2015,6,11,Libertarian,65
KR0109,2015,6,11,Republican,9734
KR0109,2015,6,11,Unaffiliated,3028
KR0110,2015,6,11,,1
KR0110,2015,6,11,Democratic,2052
KR0110,2015,6,11,Libertarian,61
KR0110,2015,6,11,Republican,9128
KR0110,2015,6,11,Unaffiliated,3019
KR0111,2015,6,11,Democratic,3637
KR0111,2015,6,11,Libertarian,145
KR0111,2015,6,11,Republican,6853
KR0111,2015,6,11,Unaffiliated,4248
KR0112,2015,6,11,,5
KR0112,2015,6,11,Democratic,2381
KR0112,2015,6,11,Libertarian,77
KR0112,2015,6,11,Republican,7328
KR0112,2015,6,11,Unaffiliated,3910
KR0113,2015,6,11,Democratic,2217
KR0113,2015,6,11,Libertarian,101
KR0113,2015,6,11,Republican,8111
KR0113,2015,6,11,Unaffiliated,2998
KR0114,2015,6,11,,1
KR0114,2015,6,11,Democratic,2838
KR0114,2015,6,11,Libertarian,102
KR0114,2015,6,11,Republican,7757
KR0114,2015,6,11,Unaffiliated,4223
KR0115,2015,6,11,Democratic,1949
KR0115,2015,6,11,Libertarian,86
KR0115,2015,6,11,Republican,6533
KR0115,2015,6,11,Unaffiliated,3075
KR0116,2015,6,11,,11
KR0116,2015,6,11,Democratic,2767
KR0116,2015,6,11,Libertarian,84
KR0116,2015,6,11,Republican,8253
KR0116,2015,6,11,Unaffiliated,3675
KR0117,2015,6,11,,5
KR0117,2015,6,11,Democratic,2352
KR0117,2015,6,11,Libertarian,44
KR0117,2015,6,11,Republican,8924
KR0117,2015,6,11,Unaffiliated,2962
KR0118,2015,6,11,,2
KR0118,2015,6,11,Democratic,2027
KR0118,2015,6,11,Libertarian,60
KR0118,2015,6,11,Republican,9889
KR0118,2015,6,11,Unaffiliated,3016
KR0119,2015,6,11,,1
KR0119,2015,6,11,Democratic,2403
KR0119,2015,6,11,Libertarian,82
KR0119,2015,6,11,Republican,3913
KR0119,2015,6,11,Unaffiliated,3613
KR0120,2015,6,11,,6
KR0120,2015,6,11,Democratic,1972
KR0120,2015,6,11,Libertarian,89
KR0120,2015,6,11,Republican,10025
KR0120,2015,6,11,Unaffiliated,3083
KR0121,2015,6,11,Democratic,2961
KR0121,2015,6,11,Libertarian,135
KR0121,2015,6,11,Republican,7635
KR0121,2015,6,11,Unaffiliated,4734
KR0122,2015,6,11,,8
KR0122,2015,6,11,Democratic,1566
KR0122,2015,6,11,Libertarian,58
KR0122,2015,6,11,Republican,6123
KR0122,2015,6,11,Unaffiliated,3095
KR0123,2015,6,11,,16
KR0123,2015,6,11,Democratic,2459
KR0123,2015,6,11,Libertarian,63
KR0123,2015,6,11,Republican,4746
KR0123,2015,6,11,Unaffiliated,4038
KR0124,2015,6,11,,3
KR0124,2015,6,11,Democratic,1530
KR0124,2015,6,11,Libertarian,78
KR0124,2015,6,11,Republican,7721
KR0124,2015,6,11,Unaffiliated,2194
KR0125,2015,6,11,,1
KR0125,2015,6,11,Democratic,2006
KR0125,2015,6,11,Libertarian,90
KR0125,2015,6,11,Republican,4757
KR0125,2015,6,11,Unaffiliated,3231
district_kr,2015,6,11,desc_party,105
,2015,9,4,Democratic,366
,2015,9,4,Libertarian,32
,2015,9,4,Republican,436
,2015,9,4,Unaffiliated,1023
KR0001,2015,9,4,Democratic,5191
KR0001,2015,9,4,Libertarian,130
KR0001,2015,9,4,Republican,6383
KR0001,2015,9,4,Unaffiliated,6031
KR0002,2015,9,4,Democratic,4920
KR0002,2015,9,4,Libertarian,94
KR0002,2015,9,4,Republican,5713
KR0002,2015,9,4,Unaffiliated,5018
KR0003,2015,9,4,Democratic,4137
KR0003,2015,9,4,Libertarian,106
KR0003,2015,9,4,Republican,4342
KR0003,2015,9,4,Unaffiliated,5148
KR0004,2015,9,4,Democratic,3956
KR0004,2015,9,4,Libertarian,120
KR0004,2015,9,4,Republican,7664
KR0004,2015,9,4,Unaffiliated,5500
KR0005,2015,9,4,Democratic,3321
KR0005,2015,9,4,Libertarian,119
KR0005,2015,9,4,Republican,6320
KR0005,2015,9,4,Unaffiliated,4704
KR0006,2015,9,4,Democratic,2930
KR0006,2015,9,4,Libertarian,123
KR0006,2015,9,4,Republican,7470
KR0006,2015,9,4,Unaffiliated,4522
KR0007,2015,9,4,Democratic,4081
KR0007,2015,9,4,Libertarian,136
KR0007,2015,9,4,Republican,6087
KR0007,2015,9,4,Unaffiliated,6211
KR0008,2015,9,4,Democratic,2670
KR0008,2015,9,4,Libertarian,114
KR0008,2015,9,4,Republican,9040
KR0008,2015,9,4,Unaffiliated,4740
KR0009,2015,9,4,Democratic,2918
KR0009,2015,9,4,Libertarian,134
KR0009,2015,9,4,Republican,6707
KR0009,2015,9,4,Unaffiliated,4962
KR0010,2015,9,4,Democratic,5209
KR0010,2015,9,4,Libertarian,189
KR0010,2015,9,4,Republican,4832
KR0010,2015,9,4,Unaffiliated,6107
KR0011,2015,9,4,Democratic,3068
KR0011,2015,9,4,Libertarian,92
KR0011,2015,9,4,Republican,6131
KR0011,2015,9,4,Unaffiliated,3022
KR0012,2015,9,4,Democratic,2341
KR0012,2015,9,4,Libertarian,97
KR0012,2015,9,4,Republican,7747
KR0012,2015,9,4,Unaffiliated,3110
KR0013,2015,9,4,Democratic,2031
KR0013,2015,9,4,Libertarian,61
KR0013,2015,9,4,Republican,8015
KR0013,2015,9,4,Unaffiliated,3715
KR0014,2015,9,4,Democratic,3293
KR0014,2015,9,4,Libertarian,140
KR0014,2015,9,4,Republican,7808
KR0014,2015,9,4,Unaffiliated,4830
KR0015,2015,9,4,Democratic,3078
KR0015,2015,9,4,Libertarian,159
KR0015,2015,9,4,Republican,5042
KR0015,2015,9,4,Unaffiliated,4187
KR0016,2015,9,4,Democratic,3791
KR0016,2015,9,4,Libertarian,153
KR0016,2015,9,4,Republican,7558
KR0016,2015,9,4,Unaffiliated,4994
KR0017,2015,9,4,Democratic,3744
KR0017,2015,9,4,Libertarian,144
KR0017,2015,9,4,Republican,7572
KR0017,2015,9,4,Unaffiliated,4883
KR0018,2015,9,4,Democratic,4170
KR0018,2015,9,4,Libertarian,130
KR0018,2015,9,4,Republican,6454
KR0018,2015,9,4,Unaffiliated,5056
KR0019,2015,9,4,Democratic,4164
KR0019,2015,9,4,Libertarian,144
KR0019,2015,9,4,Republican,8754
KR0019,2015,9,4,Unaffiliated,4833
KR0020,2015,9,4,Democratic,3775
KR0020,2015,9,4,Libertarian,125
KR0020,2015,9,4,Republican,9936
KR0020,2015,9,4,Unaffiliated,4839
KR0021,2015,9,4,Democratic,4629
KR0021,2015,9,4,Libertarian,165
KR0021,2015,9,4,Republican,7619
KR0021,2015,9,4,Unaffiliated,5262
KR0022,2015,9,4,Democratic,4074
KR0022,2015,9,4,Libertarian,173
KR0022,2015,9,4,Republican,4673
KR0022,2015,9,4,Unaffiliated,4783
KR0023,2015,9,4,Democratic,3713
KR0023,2015,9,4,Libertarian,146
KR0023,2015,9,4,Republican,5003
KR0023,2015,9,4,Unaffiliated,4349
KR0024,2015,9,4,Democratic,4384
KR0024,2015,9,4,Libertarian,179
KR0024,2015,9,4,Republican,4698
KR0024,2015,9,4,Unaffiliated,5371
KR0025,2015,9,4,Democratic,4981
KR0025,2015,9,4,Libertarian,146
KR0025,2015,9,4,Republican,7238
KR0025,2015,9,4,Unaffiliated,5498
KR0026,2015,9,4,Democratic,2902
KR0026,2015,9,4,Libertarian,145
KR0026,2015,9,4,Republican,7506
KR0026,2015,9,4,Unaffiliated,4975
KR0027,2015,9,4,Democratic,2736
KR0027,2015,9,4,Libertarian,137
KR0027,2015,9,4,Republican,9613
KR0027,2015,9,4,Unaffiliated,5077
KR0028,2015,9,4,Democratic,2765
KR0028,2015,9,4,Libertarian,95
KR0028,2015,9,4,Republican,8384
KR0028,2015,9,4,Unaffiliated,4629
KR0029,2015,9,4,Democratic,3827
KR0029,2015,9,4,Libertarian,165
KR0029,2015,9,4,Republican,6951
KR0029,2015,9,4,Unaffiliated,5073
KR0030,2015,9,4,Democratic,3651
KR0030,2015,9,4,Libertarian,180
KR0030,2015,9,4,Republican,6441
KR0030,2015,9,4,Unaffiliated,4865
KR0031,2015,9,4,Democratic,4332
KR0031,2015,9,4,Libertarian,103
KR0031,2015,9,4,Republican,1534
KR0031,2015,9,4,Unaffiliated,3406
KR0032,2015,9,4,Democratic,2679
KR0032,2015,9,4,Libertarian,28
KR0032,2015,9,4,Republican,639
KR0032,2015,9,4,Unaffiliated,1979
KR0033,2015,9,4,Democratic,4887
KR0033,2015,9,4,Libertarian,104
KR0033,2015,9,4,Republican,3337
KR0033,2015,9,4,Unaffiliated,4471
KR0034,2015,9,4,Democratic,6680
KR0034,2015,9,4,Libertarian,52
KR0034,2015,9,4,Republican,829
KR0034,2015,9,4,Unaffiliated,2925
KR0035,2015,9,4,Democratic,7158
KR0035,2015,9,4,Libertarian,50
KR0035,2015,9,4,Republican,953
KR0035,2015,9,4,Unaffiliated,2958
KR0036,2015,9,4,Democratic,7288
KR0036,2015,9,4,Libertarian,70
KR0036,2015,9,4,Republican,3556
KR0036,2015,9,4,Unaffiliated,3972
KR0037,2015,9,4,Democratic,4199
KR0037,2015,9,4,Libertarian,75
KR0037,2015,9,4,Republican,1754
KR0037,2015,9,4,Unaffiliated,3463
KR0038,2015,9,4,Democratic,3770
KR0038,2015,9,4,Libertarian,148
KR0038,2015,9,4,Republican,7148
KR0038,2015,9,4,Unaffiliated,5505
KR0039,2015,9,4,Democratic,3214
KR0039,2015,9,4,Libertarian,121
KR0039,2015,9,4,Republican,7171
KR0039,2015,9,4,Unaffiliated,4792
KR0040,2015,9,4,Democratic,3474
KR0040,2015,9,4,Libertarian,107
KR0040,2015,9,4,Republican,5162
KR0040,2015,9,4,Unaffiliated,4852
KR0041,2015,9,4,Democratic,3564
KR0041,2015,9,4,Libertarian,124
KR0041,2015,9,4,Republican,3676
KR0041,2015,9,4,Unaffiliated,4521
KR0042,2015,9,4,Democratic,3654
KR0042,2015,9,4,Libertarian,120
KR0042,2015,9,4,Republican,5981
KR0042,2015,9,4,Unaffiliated,5249
KR0043,2015,9,4,Democratic,2772
KR0043,2015,9,4,Libertarian,171
KR0043,2015,9,4,Republican,5993
KR0043,2015,9,4,Unaffiliated,4634
KR0044,2015,9,4,Democratic,6304
KR0044,2015,9,4,Libertarian,178
KR0044,2015,9,4,Republican,5209
KR0044,2015,9,4,Unaffiliated,6349
KR0045,2015,9,4,Democratic,5660
KR0045,2015,9,4,Libertarian,176
KR0045,2015,9,4,Republican,6485
KR0045,2015,9,4,Unaffiliated,6652
KR0046,2015,9,4,Democratic,8067
KR0046,2015,9,4,Libertarian,285
KR0046,2015,9,4,Republican,3246
KR0046,2015,9,4,Unaffiliated,7686
KR0047,2015,9,4,Democratic,3512
KR0047,2015,9,4,Libertarian,98
KR0047,2015,9,4,Republican,6736
KR0047,2015,9,4,Unaffiliated,5046
KR0048,2015,9,4,Democratic,3018
KR0048,2015,9,4,Libertarian,129
KR0048,2015,9,4,Republican,7601
KR0048,2015,9,4,Unaffiliated,4756
KR0049,2015,9,4,Democratic,2970
KR0049,2015,9,4,Libertarian,148
KR0049,2015,9,4,Republican,5990
KR0049,2015,9,4,Unaffiliated,4299
KR0050,2015,9,4,Democratic,3791
KR0050,2015,9,4,Libertarian,89
KR0050,2015,9,4,Republican,6872
KR0050,2015,9,4,Unaffiliated,4414
KR0051,2015,9,4,Democratic,2331
KR0051,2015,9,4,Libertarian,95
KR0051,2015,9,4,Republican,8016
KR0051,2015,9,4,Unaffiliated,3847
KR0052,2015,9,4,Democratic,3652
KR0052,2015,9,4,Libertarian,89
KR0052,2015,9,4,Republican,8307
KR0052,2015,9,4,Unaffiliated,4238
KR0053,2015,9,4,Democratic,4394
KR0053,2015,9,4,Libertarian,112
KR0053,2015,9,4,Republican,5754
KR0053,2015,9,4,Unaffiliated,4362
KR0054,2015,9,4,Democratic,3536
KR0054,2015,9,4,Libertarian,123
KR0054,2015,9,4,Republican,6927
KR0054,2015,9,4,Unaffiliated,4487
KR0055,2015,9,4,Democratic,4641
KR0055,2015,9,4,Libertarian,144
KR0055,2015,9,4,Republican,4086
KR0055,2015,9,4,Unaffiliated,4423
KR0056,2015,9,4,Democratic,4192
KR0056,2015,9,4,Libertarian,118
KR0056,2015,9,4,Republican,5476
KR0056,2015,9,4,Unaffiliated,4271
KR0057,2015,9,4,Democratic,4318
KR0057,2015,9,4,Libertarian,84
KR0057,2015,9,4,Republican,2497
KR0057,2015,9,4,Unaffiliated,3804
KR0058,2015,9,4,Democratic,4805
KR0058,2015,9,4,Libertarian,106
KR0058,2015,9,4,Republican,2118
KR0058,2015,9,4,Unaffiliated,3939
KR0059,2015,9,4,Democratic,3174
KR0059,2015,9,4,Libertarian,117
KR0059,2015,9,4,Republican,7656
KR0059,2015,9,4,Unaffiliated,4550
KR0060,2015,9,4,Democratic,3268
KR0060,2015,9,4,Libertarian,119
KR0060,2015,9,4,Republican,5190
KR0060,2015,9,4,Unaffiliated,4630
KR0061,2015,9,4,Democratic,2540
KR0061,2015,9,4,Libertarian,79
KR0061,2015,9,4,Republican,7638
KR0061,2015,9,4,Unaffiliated,3488
KR0062,2015,9,4,Democratic,2972
KR0062,2015,9,4,Libertarian,65
KR0062,2015,9,4,Republican,7831
KR0062,2015,9,4,Unaffiliated,3817
KR0063,2015,9,4,Democratic,3779
KR0063,2015,9,4,Libertarian,73
KR0063,2015,9,4,Republican,6045
KR0063,2015,9,4,Unaffiliated,4873
KR0064,2015,9,4,Democratic,1146
KR0064,2015,9,4,Libertarian,70
KR0064,2015,9,4,Republican,5498
KR0064,2015,9,4,Unaffiliated,2413
KR0065,2015,9,4,Democratic,2618
KR0065,2015,9,4,Libertarian,63
KR0065,2015,9,4,Republican,3036
KR0065,2015,9,4,Unaffiliated,3052
KR0066,2015,9,4,Democratic,3105
KR0066,2015,9,4,Libertarian,155
KR0066,2015,9,4,Republican,4498
KR0066,2015,9,4,Unaffiliated,4671
KR0067,2015,9,4,Democratic,3085
